,0
134966,1
134967,1
134968,1
134969,1
134970,1
134971,1
134972,1
134973,1
134974,1
134975,1
134976,1
134977,1
134978,1
134979,1
134980,1
134981,1
134982,1
134983,1
134984,1
134985,1
134986,1
134987,1
134988,1
134989,1
134990,1
134991,1
134992,1
134993,1
134994,1
134995,1
134996,1
134997,1
134998,1
134999,1
135000,1
135001,1
135002,1
135003,1
135004,1
135005,1
135006,1
135007,1
135008,1
135009,1
135010,1
135011,1
135012,1
135013,1
135014,1
135015,1
135016,1
135017,1
135018,1
135019,1
135020,1
135021,1
135022,1
135023,1
135024,1
135025,1
135026,1
135027,1
135028,1
135029,1
135030,1
135031,1
135032,1
135033,1
135034,1
135035,1
135036,1
135037,1
135038,1
135039,1
135040,1
135041,1
135042,1
135043,1
135044,1
135045,1
135046,1
135047,1
135048,1
135049,1
135050,1
135051,1
135052,1
135053,1
135054,1
135055,1
135056,1
135057,1
135058,1
135059,1
135060,1
135061,1
135062,1
135063,1
135064,1
135065,1
135066,1
135067,1
135068,1
135069,1
135070,1
135071,1
135072,1
135073,1
135074,1
135075,1
135076,1
135077,1
135078,1
135079,1
135080,1
135081,1
135082,1
135083,1
135084,1
135085,1
135086,1
135087,1
135088,1
135089,1
135090,1
135091,1
135092,1
135093,1
135094,1
135095,1
135096,1
135097,1
135098,1
135099,1
135100,1
135101,1
135102,1
135103,1
135104,1
135105,1
135106,1
135107,1
135108,1
135109,1
135110,1
135111,1
135112,1
135113,1
135114,1
135115,1
135116,1
135117,1
135118,1
135119,1
135120,1
135121,1
135122,1
135123,1
135124,1
135125,1
135126,1
135127,1
135128,1
135129,1
135130,1
135131,1
135132,1
135133,1
135134,1
135135,1
135136,1
135137,1
135138,1
135139,1
135140,1
135141,1
135142,1
135143,1
135144,1
135145,1
135146,1
135147,1
135148,1
135149,1
135150,1
135151,1
135152,1
135153,1
135154,1
135155,1
135156,1
135157,1
135158,1
135159,1
135160,1
135161,1
135162,1
135163,1
135164,1
135165,1
135166,1
135167,1
135168,1
135169,1
135170,1
135171,1
135172,1
135173,1
135174,1
135175,1
135176,1
135177,1
135178,1
135179,1
135180,1
135181,1
135182,1
135183,1
135184,1
135185,1
135186,1
135187,1
135188,1
135189,1
135190,1
135191,1
135192,1
135193,1
135194,1
135195,1
135196,1
135197,1
135198,1
135199,1
135200,1
135201,1
135202,1
135203,1
135204,1
135205,1
135206,1
135207,1
135208,1
135209,1
135210,1
135211,1
135212,1
135213,1
135214,1
135215,1
135216,1
135217,1
135218,1
135219,1
135220,1
135221,1
135222,1
135223,1
135224,1
135225,1
135226,1
135227,1
135228,1
135229,1
135230,1
135231,1
135232,1
135233,1
135234,1
135235,1
135236,1
135237,1
135238,1
135239,1
135240,1
135241,1
135242,1
135243,1
135244,1
135245,1
135246,1
135247,1
135248,1
135249,1
135250,1
135251,1
135252,1
135253,1
135254,1
135255,1
135256,1
135257,1
135258,1
135259,1
135260,1
135261,1
135262,1
135263,1
135264,1
135265,1
135266,1
135267,1
135268,1
135269,1
135270,1
135271,1
135272,1
135273,1
135274,1
135275,1
135276,1
135277,1
135278,1
135279,1
135280,1
135281,1
135282,1
135283,1
135284,1
135285,1
135286,1
135287,1
135288,1
135289,1
135290,1
135291,1
135292,1
135293,1
135294,1
135295,1
135296,1
135297,1
135298,1
135299,1
135300,1
135301,1
135302,1
135303,1
135304,1
135305,1
135306,1
135307,1
135308,1
135309,1
135310,1
135311,1
135312,1
135313,1
135314,1
135315,1
135316,1
135317,1
135318,1
135319,1
135320,1
135321,1
135322,1
135323,1
135324,1
135325,1
135326,1
135327,1
135328,1
135329,1
135330,1
135331,1
135332,1
135333,1
135334,1
135335,1
135336,1
135337,1
135338,1
135339,1
135340,1
135341,1
135342,1
135343,1
135344,1
135345,1
135346,1
135347,1
135348,1
135349,1
135350,1
135351,1
135352,1
135353,1
135354,1
135355,1
135356,1
135357,1
135358,1
135359,1
135360,1
135361,1
135362,1
135363,1
135364,1
135365,1
135366,1
135367,1
135368,1
135369,1
135370,1
135371,1
135372,1
135373,1
135374,1
135375,1
135376,1
135377,1
135378,1
135379,1
135380,1
135381,1
135382,1
135383,1
135384,1
135385,1
135386,1
135387,1
135388,1
135389,1
135390,1
135391,1
135392,1
135393,1
135394,1
135395,1
135396,1
135397,1
135398,1
135399,1
135400,1
135401,1
135402,1
135403,1
135404,1
135405,1
135406,1
135407,1
135408,1
135409,1
135410,1
135411,1
135412,1
135413,1
135414,1
135415,1
135416,1
135417,1
135418,1
135419,1
135420,1
135421,1
135422,1
135423,1
135424,1
135425,1
135426,1
135427,1
135428,1
135429,1
135430,1
135431,1
135432,1
135433,1
135434,1
135435,1
135436,1
135437,1
135438,1
135439,1
135440,1
135441,1
135442,1
135443,1
135444,1
135445,1
135446,1
135447,1
135448,1
135449,1
135450,1
135451,1
135452,1
135453,1
135454,1
135455,1
135456,1
135457,1
135458,1
135459,1
135460,1
135461,1
135462,1
135463,1
135464,1
135465,1
135466,1
135467,1
135468,1
135469,1
135470,1
135471,1
135472,1
135473,1
135474,1
135475,1
135476,1
135477,1
135478,1
135479,1
135480,1
135481,1
135482,1
135483,1
135484,1
135485,1
135486,1
135487,1
135488,1
135489,1
135490,1
135491,1
135492,1
135493,1
135494,1
135495,1
135496,1
135497,1
135498,1
135499,1
135500,1
135501,1
135502,1
135503,1
135504,1
135505,1
135506,1
135507,1
135508,1
135509,1
135510,1
135511,1
135512,1
135513,1
135514,1
135515,1
135516,1
135517,1
135518,1
135519,1
135520,1
135521,1
135522,1
135523,1
135524,1
135525,1
135526,1
135527,1
135528,1
135529,1
135530,1
135531,1
135532,1
135533,1
135534,1
135535,1
135536,1
135537,1
135538,1
135539,1
135540,1
135541,1
135542,1
135543,1
135544,1
135545,1
135546,1
135547,1
135548,1
135549,1
135550,1
135551,1
135552,1
135553,1
135554,1
135555,1
135556,1
135557,1
135558,1
135559,1
135560,1
135561,1
135562,1
135563,1
135564,1
135565,1
135566,1
135567,1
135568,1
135569,1
135570,1
135571,1
135572,1
135573,1
135574,1
135575,1
135576,1
135577,1
135578,1
135579,1
135580,1
135581,1
135582,1
135583,1
135584,1
135585,1
135586,1
135587,1
135588,1
135589,1
135590,1
135591,1
135592,1
135593,1
135594,1
135595,1
135596,1
135597,1
135598,1
135599,1
135600,1
135601,1
135602,1
135603,1
135604,1
135605,1
135606,1
135607,1
135608,1
135609,1
135610,1
135611,1
135612,1
135613,1
135614,1
135615,1
135616,1
135617,1
135618,1
135619,1
135620,1
135621,1
135622,1
135623,1
135624,1
135625,1
135626,1
135627,1
135628,1
135629,1
135630,1
135631,1
135632,1
135633,1
135634,1
135635,1
135636,1
135637,1
135638,1
135639,1
135640,1
135641,1
135642,1
135643,1
135644,1
135645,1
135646,1
135647,1
135648,1
135649,1
135650,1
135651,1
135652,1
135653,1
135654,1
135655,1
135656,1
135657,1
135658,1
135659,1
135660,1
135661,1
135662,1
135663,1
135664,1
135665,1
135666,1
135667,1
135668,1
135669,1
135670,1
135671,1
135672,1
135673,1
135674,1
135675,1
135676,1
135677,1
135678,1
135679,1
135680,1
135681,1
135682,1
135683,1
135684,1
135685,1
135686,1
135687,1
135688,1
135689,1
135690,1
135691,1
135692,1
135693,1
135694,1
135695,1
135696,1
135697,1
135698,1
135699,1
135700,1
135701,1
135702,1
135703,1
135704,1
135705,1
135706,1
135707,1
135708,1
135709,1
135710,1
135711,1
135712,1
135713,1
135714,1
135715,1
135716,1
135717,1
135718,1
135719,1
135720,1
135721,1
135722,1
135723,1
135724,1
135725,1
135726,1
135727,1
135728,1
135729,1
135730,1
135731,1
135732,1
135733,1
135734,1
135735,1
135736,1
135737,1
135738,1
135739,1
135740,1
135741,1
135742,1
135743,1
135744,1
135745,1
135746,1
135747,1
135748,1
135749,1
135750,1
135751,1
135752,1
135753,1
135754,1
135755,1
135756,1
135757,1
135758,1
135759,1
135760,1
135761,1
135762,1
135763,1
135764,1
135765,1
135766,1
135767,1
135768,1
135769,1
135770,1
135771,1
135772,1
135773,1
135774,1
135775,1
135776,1
135777,1
135778,1
135779,1
135780,1
135781,1
135782,1
135783,1
135784,1
135785,1
135786,1
135787,1
135788,1
135789,1
135790,1
135791,1
135792,1
135793,1
135794,1
135795,1
135796,1
135797,1
135798,1
135799,1
135800,1
135801,1
135802,1
135803,1
135804,1
135805,1
135806,1
135807,1
135808,1
135809,1
135810,1
135811,1
135812,1
135813,1
135814,1
135815,1
135816,1
135817,1
135818,1
135819,1
135820,1
135821,1
135822,1
135823,1
135824,1
135825,1
135826,1
135827,1
135828,1
135829,1
135830,1
135831,1
135832,1
135833,1
135834,1
135835,1
135836,1
135837,1
135838,1
135839,1
135840,1
135841,1
135842,1
135843,1
135844,1
135845,1
135846,1
135847,1
135848,1
135849,1
135850,1
135851,1
135852,1
135853,1
135854,1
135855,1
135856,1
135857,1
135858,1
135859,1
135860,1
135861,1
135862,1
135863,1
135864,1
135865,1
135866,1
135867,1
135868,1
135869,1
135870,1
135871,1
135872,1
135873,1
135874,1
135875,1
135876,1
135877,1
135878,1
135879,1
135880,1
135881,1
135882,1
135883,1
135884,1
135885,1
135886,1
135887,1
135888,1
135889,1
135890,1
135891,1
135892,1
135893,1
135894,1
135895,1
135896,1
135897,1
135898,1
135899,1
135900,1
135901,1
135902,1
135903,1
135904,1
135905,1
135906,1
135907,1
135908,1
135909,1
135910,1
135911,1
135912,1
135913,1
135914,1
135915,1
135916,1
135917,1
135918,1
135919,1
135920,1
135921,1
135922,1
135923,1
135924,1
135925,1
135926,1
135927,1
135928,1
135929,1
135930,1
135931,1
135932,1
135933,1
135934,1
135935,1
135936,1
135937,1
135938,1
135939,1
135940,1
135941,1
135942,1
135943,1
135944,1
135945,1
135946,1
135947,1
135948,1
135949,1
135950,1
135951,1
135952,1
135953,1
135954,1
135955,1
135956,1
135957,1
135958,1
135959,1
135960,1
135961,1
135962,1
135963,1
135964,1
135965,1
135966,1
135967,1
135968,1
135969,1
135970,1
135971,1
135972,1
135973,1
135974,1
135975,1
135976,1
135977,1
135978,1
135979,1
135980,1
135981,1
135982,1
135983,1
135984,1
135985,1
135986,1
135987,1
135988,1
135989,1
135990,1
135991,1
135992,1
135993,1
135994,1
135995,1
135996,1
135997,1
135998,1
135999,1
136000,1
136001,1
136002,1
136003,1
136004,1
136005,1
136006,1
136007,1
136008,1
136009,1
136010,1
136011,1
136012,1
136013,1
136014,1
136015,1
136016,1
136017,1
136018,1
136019,1
136020,1
136021,1
136022,1
136023,1
136024,1
136025,1
136026,1
136027,1
136028,1
136029,1
136030,1
136031,1
136032,1
136033,1
136034,1
136035,1
136036,1
136037,1
136038,1
136039,1
136040,1
136041,1
136042,1
136043,1
136044,1
136045,1
136046,1
136047,1
136048,1
136049,1
136050,1
136051,1
136052,1
136053,1
136054,1
136055,1
136056,1
136057,1
136058,1
136059,1
136060,1
136061,1
136062,1
136063,1
136064,1
136065,1
136066,1
136067,1
136068,1
136069,1
136070,1
136071,1
136072,1
136073,1
136074,1
136075,1
136076,1
136077,1
136078,1
136079,1
136080,1
136081,1
136082,1
136083,1
136084,1
136085,1
136086,1
136087,1
136088,1
136089,1
136090,1
136091,1
136092,1
136093,1
136094,1
136095,1
136096,1
136097,1
136098,1
136099,1
136100,1
136101,1
136102,1
136103,1
136104,1
136105,1
136106,1
136107,1
136108,1
136109,1
136110,1
136111,1
136112,1
136113,1
136114,1
136115,1
136116,1
136117,1
136118,1
136119,1
136120,1
136121,1
136122,1
136123,1
136124,1
136125,1
136126,1
136127,1
136128,1
136129,1
136130,1
136131,1
136132,1
136133,1
136134,1
136135,1
136136,1
136137,1
136138,1
136139,1
136140,1
136141,1
136142,1
136143,1
136144,1
136145,1
136146,1
136147,1
136148,1
136149,1
136150,1
136151,1
136152,1
136153,1
136154,1
136155,1
136156,1
136157,1
136158,1
136159,1
136160,1
136161,1
136162,1
136163,1
136164,1
136165,1
136166,1
136167,1
136168,1
136169,1
136170,1
136171,1
136172,1
136173,1
136174,1
136175,1
136176,1
136177,1
136178,1
136179,1
136180,1
136181,1
136182,1
136183,1
136184,1
136185,1
136186,1
136187,1
136188,1
136189,1
136190,1
136191,1
136192,1
136193,1
136194,1
136195,1
136196,1
136197,1
136198,1
136199,1
136200,1
136201,1
136202,1
136203,1
136204,1
136205,1
136206,1
136207,1
136208,1
136209,1
136210,1
136211,1
136212,1
136213,1
136214,1
136215,1
136216,1
136217,1
136218,1
136219,1
136220,1
136221,1
136222,1
136223,1
136224,1
136225,1
136226,1
136227,1
136228,1
136229,1
136230,1
136231,1
136232,1
136233,1
136234,1
136235,1
136236,1
136237,1
136238,1
136239,1
136240,1
136241,1
136242,1
136243,1
136244,1
136245,1
136246,1
136247,1
136248,1
136249,1
136250,1
136251,1
136252,1
136253,1
136254,1
136255,1
136256,1
136257,1
136258,1
136259,1
136260,1
136261,1
136262,1
136263,1
136264,1
136265,1
136266,1
136267,1
136268,1
136269,1
136270,1
136271,1
136272,1
136273,1
136274,1
136275,1
136276,1
136277,1
136278,1
136279,1
136280,1
136281,1
136282,1
136283,1
136284,1
136285,1
136286,1
136287,1
136288,1
136289,1
136290,1
136291,1
136292,1
136293,1
136294,1
136295,1
136296,1
136297,1
136298,1
136299,1
136300,1
136301,1
136302,1
136303,1
136304,1
136305,1
136306,1
136307,1
136308,1
136309,1
136310,1
136311,1
136312,1
136313,1
136314,1
136315,1
136316,1
136317,1
136318,1
136319,1
136320,1
136321,1
136322,1
136323,1
136324,1
136325,1
136326,1
136327,1
136328,1
136329,1
136330,1
136331,1
136332,1
136333,1
136334,1
136335,1
136336,1
136337,1
136338,1
136339,1
136340,1
136341,1
136342,1
136343,1
136344,1
136345,1
136346,1
136347,1
136348,1
136349,1
136350,1
136351,1
136352,1
136353,1
136354,1
136355,1
136356,1
136357,1
136358,1
136359,1
136360,1
136361,1
136362,1
136363,1
136364,1
136365,1
136366,1
136367,1
136368,1
136369,1
136370,1
136371,1
136372,1
136373,1
136374,1
136375,1
136376,1
136377,1
136378,1
136379,1
136380,1
136381,1
136382,1
136383,1
136384,1
136385,1
136386,1
136387,1
136388,1
136389,1
136390,1
136391,1
136392,1
136393,1
136394,1
136395,1
136396,1
136397,1
136398,1
136399,1
136400,1
136401,1
136402,1
136403,1
136404,1
136405,1
136406,1
136407,1
136408,1
136409,1
136410,1
136411,1
136412,1
136413,1
136414,1
136415,1
136416,1
136417,1
136418,1
136419,1
136420,1
136421,1
136422,1
136423,1
136424,1
136425,1
136426,1
136427,1
136428,1
136429,1
136430,1
136431,1
136432,1
136433,1
136434,1
136435,1
136436,1
136437,1
136438,1
136439,1
136440,1
136441,1
136442,1
136443,1
136444,1
136445,1
136446,1
136447,1
136448,1
136449,1
136450,1
136451,1
136452,1
136453,1
136454,1
136455,1
136456,1
136457,1
136458,1
136459,1
136460,1
136461,1
136462,1
136463,1
136464,1
136465,1
136466,1
136467,1
136468,1
136469,1
136470,1
136471,1
136472,1
136473,1
136474,1
136475,1
136476,1
136477,1
136478,1
136479,1
136480,1
136481,1
136482,1
136483,1
136484,1
136485,1
136486,1
136487,1
136488,1
136489,1
136490,1
136491,1
136492,1
136493,1
136494,1
136495,1
136496,1
136497,1
136498,1
136499,1
136500,1
136501,1
136502,1
136503,1
136504,1
136505,1
136506,1
136507,1
136508,1
136509,1
136510,1
136511,1
136512,1
136513,1
136514,1
136515,1
136516,1
136517,1
136518,1
136519,1
136520,1
136521,1
136522,1
136523,1
136524,1
136525,1
136526,1
136527,1
136528,1
136529,1
136530,1
136531,1
136532,1
136533,1
136534,1
136535,1
136536,1
136537,1
136538,1
136539,1
136540,1
136541,1
136542,1
136543,1
136544,1
136545,1
136546,1
136547,1
136548,1
136549,1
136550,1
136551,1
136552,1
136553,1
136554,1
136555,1
136556,1
136557,1
136558,1
136559,1
136560,1
136561,1
136562,1
136563,1
136564,1
136565,1
136566,1
136567,1
136568,1
136569,1
136570,1
136571,1
136572,1
136573,1
136574,1
136575,1
136576,1
136577,1
136578,1
136579,1
136580,1
136581,1
136582,1
136583,1
136584,1
136585,1
136586,1
136587,1
136588,1
136589,1
136590,1
136591,1
136592,1
136593,1
136594,1
136595,1
136596,1
136597,1
136598,1
136599,1
136600,1
136601,1
136602,1
136603,1
136604,1
136605,1
136606,1
136607,1
136608,1
136609,1
136610,1
136611,1
136612,1
136613,1
136614,1
136615,1
136616,1
136617,1
136618,1
136619,1
136620,1
136621,1
136622,1
136623,1
136624,1
136625,1
136626,1
136627,1
136628,1
136629,1
136630,1
136631,1
136632,1
136633,1
136634,1
136635,1
136636,1
136637,1
136638,1
136639,1
136640,1
136641,1
136642,1
136643,1
136644,1
136645,1
136646,1
136647,1
136648,1
136649,1
136650,1
136651,1
136652,1
136653,1
136654,1
136655,1
136656,1
136657,1
136658,1
136659,1
136660,1
136661,1
136662,1
136663,1
136664,1
136665,1
136666,1
136667,1
136668,1
136669,1
136670,1
136671,1
136672,1
136673,1
136674,1
136675,1
136676,1
136677,1
136678,1
136679,1
136680,1
136681,1
136682,1
136683,1
136684,1
136685,1
136686,1
136687,1
136688,1
136689,1
136690,1
136691,1
136692,1
136693,1
136694,1
136695,1
136696,1
136697,1
136698,1
136699,1
136700,1
136701,1
136702,1
136703,1
136704,1
136705,1
136706,1
136707,1
136708,1
136709,1
136710,1
136711,1
136712,1
136713,1
136714,1
136715,1
136716,1
136717,1
136718,1
136719,1
136720,1
136721,1
136722,1
136723,1
136724,1
136725,1
136726,1
136727,1
136728,1
136729,1
136730,1
136731,1
136732,1
136733,1
136734,1
136735,1
136736,1
136737,1
136738,1
136739,1
136740,1
136741,1
136742,1
136743,1
136744,1
136745,1
136746,1
136747,1
136748,1
136749,1
136750,1
136751,1
136752,1
136753,1
136754,1
136755,1
136756,1
136757,1
136758,1
136759,1
136760,1
136761,1
136762,1
136763,1
136764,1
136765,1
136766,1
136767,1
136768,1
136769,1
136770,1
136771,1
136772,1
136773,1
136774,1
136775,1
136776,1
136777,1
136778,1
136779,1
136780,1
136781,1
136782,1
136783,1
136784,1
136785,1
136786,1
136787,1
136788,1
136789,1
136790,1
136791,1
136792,1
136793,1
136794,1
136795,1
136796,1
136797,1
136798,1
136799,1
136800,1
136801,1
136802,1
136803,1
136804,1
136805,1
136806,1
136807,1
136808,1
136809,1
136810,1
136811,1
136812,1
136813,1
136814,1
136815,1
136816,1
136817,1
136818,1
136819,1
136820,1
136821,1
136822,1
136823,1
136824,1
136825,1
136826,1
136827,1
136828,1
136829,1
136830,1
136831,1
136832,1
136833,1
136834,1
136835,1
136836,1
136837,1
136838,1
136839,1
136840,1
136841,1
136842,1
136843,1
136844,1
136845,1
136846,1
136847,1
136848,1
136849,1
136850,1
136851,1
136852,1
136853,1
136854,1
136855,1
136856,1
136857,1
136858,1
136859,1
136860,1
136861,1
136862,1
136863,1
136864,1
136865,1
136866,1
136867,1
136868,1
136869,1
136870,1
136871,1
136872,1
136873,1
136874,1
136875,1
136876,1
136877,1
136878,1
136879,1
136880,1
136881,1
136882,1
136883,1
136884,1
136885,1
136886,1
136887,1
136888,1
136889,1
136890,1
136891,1
136892,1
136893,1
136894,1
136895,1
136896,1
136897,1
136898,1
136899,1
136900,1
136901,1
136902,1
136903,1
136904,1
136905,1
136906,1
136907,1
136908,1
136909,1
136910,1
136911,1
136912,1
136913,1
136914,1
136915,1
136916,1
136917,1
136918,1
136919,1
136920,1
136921,1
136922,1
136923,1
136924,1
136925,1
136926,1
136927,1
136928,1
136929,1
136930,1
136931,1
136932,1
136933,1
136934,1
136935,1
136936,1
136937,1
136938,1
136939,1
136940,1
136941,1
136942,1
136943,1
136944,1
136945,1
136946,1
136947,1
136948,1
136949,1
136950,1
136951,1
136952,1
136953,1
136954,1
136955,1
136956,1
136957,1
136958,1
136959,1
136960,1
136961,1
136962,1
136963,1
136964,1
136965,1
136966,1
136967,1
136968,1
136969,1
136970,1
136971,1
136972,1
136973,1
136974,1
136975,1
136976,1
136977,1
136978,1
136979,1
136980,1
136981,1
136982,1
136983,1
136984,1
136985,1
136986,1
136987,1
136988,1
136989,1
136990,1
136991,1
136992,1
136993,1
136994,1
136995,1
136996,1
136997,1
136998,1
136999,1
137000,1
137001,1
137002,1
137003,1
137004,1
137005,1
137006,1
137007,1
137008,1
137009,1
137010,1
137011,1
137012,1
137013,1
137014,1
137015,1
137016,1
137017,1
137018,1
137019,1
137020,1
137021,1
137022,1
137023,1
137024,1
137025,1
137026,1
137027,1
137028,1
137029,1
137030,1
137031,1
137032,1
137033,1
137034,1
137035,1
137036,1
137037,1
137038,1
137039,1
137040,1
137041,1
137042,1
137043,1
137044,1
137045,1
137046,1
137047,1
137048,1
137049,1
137050,1
137051,1
137052,1
137053,1
137054,1
137055,1
137056,1
137057,1
137058,1
137059,1
137060,1
137061,1
137062,1
137063,1
137064,1
137065,1
137066,1
137067,1
137068,1
137069,1
137070,1
137071,1
137072,1
137073,1
137074,1
137075,1
137076,1
137077,1
137078,1
137079,1
137080,1
137081,1
137082,1
137083,1
137084,1
137085,1
137086,1
137087,1
137088,1
137089,1
137090,1
137091,1
137092,1
137093,1
137094,1
137095,1
137096,1
137097,1
137098,1
137099,1
137100,1
137101,1
137102,1
137103,1
137104,1
137105,1
137106,1
137107,1
137108,1
137109,1
137110,1
137111,1
137112,1
137113,1
137114,1
137115,1
137116,1
137117,1
137118,1
137119,1
137120,1
137121,1
137122,1
137123,1
137124,1
137125,1
137126,1
137127,1
137128,1
137129,1
137130,1
137131,1
137132,1
137133,1
137134,1
137135,1
137136,1
137137,1
137138,1
137139,1
137140,1
137141,1
137142,1
137143,1
137144,1
137145,1
137146,1
137147,1
137148,1
137149,1
137150,1
137151,1
137152,1
137153,1
137154,1
137155,1
137156,1
137157,1
137158,1
137159,1
137160,1
137161,1
137162,1
137163,1
137164,1
137165,1
137166,1
137167,1
137168,1
137169,1
137170,1
137171,1
137172,1
137173,1
137174,1
137175,1
137176,1
137177,1
137178,1
137179,1
137180,1
137181,1
137182,1
137183,1
137184,1
137185,1
137186,1
137187,1
137188,1
137189,1
137190,1
137191,1
137192,1
137193,1
137194,1
137195,1
137196,1
137197,1
137198,1
137199,1
137200,1
137201,1
137202,1
137203,1
137204,1
137205,1
137206,1
137207,1
137208,1
137209,1
137210,1
137211,1
137212,1
137213,1
137214,1
137215,1
137216,1
137217,1
137218,1
137219,1
137220,1
137221,1
137222,1
137223,1
137224,1
137225,1
137226,1
137227,1
137228,1
137229,1
137230,1
137231,1
137232,1
137233,1
137234,1
137235,1
137236,1
137237,1
137238,1
137239,1
137240,1
137241,1
137242,1
137243,1
137244,1
137245,1
137246,1
137247,1
137248,1
137249,1
137250,1
137251,1
137252,1
137253,1
137254,1
137255,1
137256,1
137257,1
137258,1
137259,1
137260,1
137261,1
137262,1
137263,1
137264,1
137265,1
137266,1
137267,1
137268,1
137269,1
137270,1
137271,1
137272,1
137273,1
137274,1
137275,1
137276,1
137277,1
137278,1
137279,1
137280,1
137281,1
137282,1
137283,1
137284,1
137285,1
137286,1
137287,1
137288,1
137289,1
137290,1
137291,1
137292,1
137293,1
137294,1
137295,1
137296,1
137297,1
137298,1
137299,1
137300,1
137301,1
137302,1
137303,1
137304,1
137305,1
137306,1
137307,1
137308,1
137309,1
137310,1
137311,1
137312,1
137313,1
137314,1
137315,1
137316,1
137317,1
137318,1
137319,1
137320,1
137321,1
137322,1
137323,1
137324,1
137325,1
137326,1
137327,1
137328,1
137329,1
137330,1
137331,1
137332,1
137333,1
137334,1
137335,1
137336,1
137337,1
137338,1
137339,1
137340,1
137341,1
137342,1
137343,1
137344,1
137345,1
137346,1
137347,1
137348,1
137349,1
137350,1
137351,1
137352,1
137353,1
137354,1
137355,1
137356,1
137357,1
137358,1
137359,1
137360,1
137361,1
137362,1
137363,1
137364,1
137365,1
137366,1
137367,1
137368,1
137369,1
137370,1
137371,1
137372,1
137373,1
137374,1
137375,1
137376,1
137377,1
137378,1
137379,1
137380,1
137381,1
137382,1
137383,1
137384,1
137385,1
137386,1
137387,1
137388,1
137389,1
137390,1
137391,1
137392,1
137393,1
137394,1
137395,1
137396,1
137397,1
137398,1
137399,1
137400,1
137401,1
137402,1
137403,1
137404,1
137405,1
137406,1
137407,1
137408,1
137409,1
137410,1
137411,1
137412,1
137413,1
137414,1
137415,1
137416,1
137417,1
137418,1
137419,1
137420,1
137421,1
137422,1
137423,1
137424,1
137425,1
137426,1
137427,1
137428,1
137429,1
137430,1
137431,1
137432,1
137433,1
137434,1
137435,1
137436,1
137437,1
137438,1
137439,1
137440,1
137441,1
137442,1
137443,1
137444,1
137445,1
137446,1
137447,1
137448,1
137449,1
137450,1
137451,1
137452,1
137453,1
137454,1
137455,1
137456,1
137457,1
137458,1
137459,1
137460,1
137461,1
137462,1
137463,1
137464,1
137465,1
137466,1
137467,1
137468,1
137469,1
137470,1
137471,1
137472,1
137473,1
137474,1
137475,1
137476,1
137477,1
137478,1
137479,1
137480,1
137481,1
137482,1
137483,1
137484,1
137485,1
137486,1
137487,1
137488,1
137489,1
137490,1
137491,1
137492,1
137493,1
137494,1
137495,1
137496,1
137497,1
137498,1
137499,1
137500,1
137501,1
137502,1
137503,1
137504,1
137505,1
137506,1
137507,1
137508,1
137509,1
137510,1
137511,1
137512,1
137513,1
137514,1
137515,1
137516,1
137517,1
137518,1
137519,1
137520,1
137521,1
137522,1
137523,1
137524,1
137525,1
137526,1
137527,1
137528,1
137529,1
137530,1
137531,1
137532,1
137533,1
137534,1
137535,1
137536,1
137537,1
137538,1
137539,1
137540,1
137541,1
137542,1
137543,1
137544,1
137545,1
137546,1
137547,1
137548,1
137549,1
137550,1
137551,1
137552,1
137553,1
137554,1
137555,1
137556,1
137557,1
137558,1
137559,1
137560,1
137561,1
137562,1
137563,1
137564,1
137565,1
137566,1
137567,1
137568,1
137569,1
137570,1
137571,1
137572,1
137573,1
137574,1
137575,1
137576,1
137577,1
137578,1
137579,1
137580,1
137581,1
137582,1
137583,1
137584,1
137585,1
137586,1
137587,1
137588,1
137589,1
137590,1
137591,1
137592,1
137593,1
137594,1
137595,1
137596,1
137597,1
137598,1
137599,1
137600,1
137601,1
137602,1
137603,1
137604,1
137605,1
137606,1
137607,1
137608,1
137609,1
137610,1
137611,1
137612,1
137613,1
137614,1
137615,1
137616,1
137617,1
137618,1
137619,1
137620,1
137621,1
137622,1
137623,1
137624,1
137625,1
137626,1
137627,1
137628,1
137629,1
137630,1
137631,1
137632,1
137633,1
137634,1
137635,1
137636,1
137637,1
137638,1
137639,1
137640,1
137641,1
137642,1
137643,1
137644,1
137645,1
137646,1
137647,1
137648,1
137649,1
137650,1
137651,1
137652,1
137653,1
137654,1
137655,1
137656,1
137657,1
137658,1
137659,1
137660,1
137661,1
137662,1
137663,1
137664,1
137665,1
137666,1
137667,1
137668,1
137669,1
137670,1
137671,1
137672,1
137673,1
137674,1
137675,1
137676,1
137677,1
137678,1
137679,1
137680,1
137681,1
137682,1
137683,1
137684,1
137685,1
137686,1
137687,1
137688,1
137689,1
137690,1
137691,1
137692,1
137693,1
137694,1
137695,1
137696,1
137697,1
137698,1
137699,1
137700,1
137701,1
137702,1
137703,1
137704,1
137705,1
137706,1
137707,1
137708,1
137709,1
137710,1
137711,1
137712,1
137713,1
137714,1
137715,1
137716,1
137717,1
137718,1
137719,1
137720,1
137721,1
137722,1
137723,1
137724,1
137725,1
137726,1
137727,1
137728,1
137729,1
137730,1
137731,1
137732,1
137733,1
137734,1
137735,1
137736,1
137737,1
137738,1
137739,1
137740,1
137741,1
137742,1
137743,1
137744,1
137745,1
137746,1
137747,1
137748,1
137749,1
137750,1
137751,1
137752,1
137753,1
137754,1
137755,1
137756,1
137757,1
137758,1
137759,1
137760,1
137761,1
137762,1
137763,1
137764,1
